414.587948827431	357.280304402123	667.845746580574	673.98832493431	232.898641106196	294.967233100786	256.415112362591	1049.82647949363	1036.18783759438	413.154079013765	751.244440839472	737.117853961999	1
413.193624946996	356.318390510884	668.048008778602	669.638637475736	230.890322879857	297.421980503884	251.580706980753	999.869048503036	1035.49520445079	412.671721833905	749.70710771245	732.723249850517	1
411.86963776692	356.499193617489	667.235755785329	668.078386458631	232.701177209929	296.045055321489	257.101261239943	1046.59772816891	1035.3674270111	412.047288866022	747.649828214334	732.50306697335	1
410.072372248644	355.737028594532	668.134337956504	668.386751941823	233.692151776462	296.205755801783	256.312021397807	1049.94489278584	1035.16867246475	412.767225823865	748.061701540323	731.775117378723	1
409.1721591589	355.350012336055	667.453918868168	667.05440638675	232.136231338818	293.440668399282	260.612321727235	1051.77901863435	1035.47599667574	411.776908589932	745.44614961649	729.803097850929	1
406.780926963128	355.583459370673	666.091503767106	663.316340832858	233.153504378306	293.187985372708	257.218633847334	1045.5921009158	1034.52968723343	411.027066751248	742.216661921767	727.901898435189	1
408.409782432655	355.196575244656	666.032346844141	665.127430492725	233.127519133307	289.596556935892	255.915227861682	1047.83000415516	1034.56850587431	412.177533993765	741.519853560885	727.277293258813	1
406.831799825866	365.782554585093	675.429124050714	667.0095845948	235.309526635259	297.507384130015	256.018002207996	1045.27459931194	1040.91743225927	428.270823202028	749.943843343575	732.074355046104	1
401.733479478683	357.614242782686	656.142675388678	649.901340580266	201.823418927825	295.353965239395	258.170981610268	1030.14292324133	1022.99115625749	421.501805875612	739.511135306989	725.141111093489	1
399.366714750246	368.17670107994	675.761398994134	677.586033466329	266.764008142204	289.923420571002	218.922778226917	1047.57281635086	1041.49409564845	391.517604050212	733.411548362029	727.350547794246	1
397.300634646526	362.620293306033	624.684450153846	623.728084784476	297.161602523395	291.15311757068	220.718506977479	1018.22606068575	1017.54782606402	411.342018578073	742.395521331259	737.319501484753	1
395.780208028743	365.847919600477	629.169780080764	623.065216715738	297.213650618016	293.117840658471	226.473440227303	964.83716573965	1024.58830136564	408.255122296373	752.066825983445	747.878771272381	1
377.241085760135	361.929954156861	693.036623363988	680.137262768892	297.532636543229	288.235996523991	220.624164421651	1011.88291893594	1071.06621092418	368.733198179269	706.709886387862	712.523965091314	1
403.172638579547	362.573099556853	643.93273002501	637.952583222983	318.827999817682	308.32236856049	235.960885846818	1034.62256805586	1038.15553316275	416.286455041371	744.632916395352	744.240137464544	1
405.766254543142	362.353346777911	645.550768323525	644.171094212981	311.955350477419	307.259819662823	236.148568304755	1042.24935140607	1038.95096738787	412.832898544899	742.980034742673	740.99973969858	1
637.632421715748	145.763205119521	546.555068824552	872.219537073649	391.799532937991	276.638190719106	635.757643110255	1201.79126844569	951.804479502648	686.01391425667	512.947765374387	683.384661195887	2
542.717527075238	139.079066332952	548.747386405935	784.320763367758	371.931205367289	310.765945037659	637.179935755488	1126.82252075642	957.060124872083	612.881025054207	499.343462974481	667.66064063178	2
552.100308515069	134.871806992794	546.769558604897	784.007638536999	375.758434972137	311.693483902056	637.021414437179	1125.13395889613	955.460925316959	624.636354258105	510.817574827754	671.217772360578	2
558.177299458988	146.159587770952	553.656904288242	772.143528682731	391.157214285691	306.163608394385	637.784383393382	1109.22198573602	961.197446142838	625.868183875805	534.966335251548	669.837593445102	2
548.332669271322	140.401393970113	553.344950801462	761.849657454484	377.492128163601	314.653487165115	639.902453025591	1099.5679217185	958.460667694098	622.040054658794	523.334215339118	666.12894039807	2
575.985497171138	148.565103692445	569.966802554253	877.797422646872	343.698406211481	304.277523020598	550.841597569613	1216.25658567891	979.836376020393	644.280888210075	568.348829895392	660.040641760783	2
574.225063678708	147.647970046217	572.252921422799	872.965298469719	345.04320291428	305.196543644893	463.149236330768	1261.88404388751	981.825643838179	643.494095240293	560.92775780673	657.345763098311	2
583.807662866215	162.211178099418	574.297698040669	868.993304349202	364.512544600573	311.691628615823	556.320284965131	1204.57725944682	984.77410109187	623.524821287509	556.480719701217	660.096543711302	2
562.554202860708	153.396560715476	574.118423641628	860.275894378588	342.276986455795	310.127118691376	460.235874801689	1250.33185851518	984.484414494906	623.221780117822	552.13884196608	653.945777882079	2
559.859826713017	189.349695609348	593.145702567064	862.443341635444	337.284369060582	313.185008250591	551.393670066792	1199.00116553699	999.635560836005	574.998725891279	552.802399353883	691.017981869907	2
562.892536168672	154.26196343566	573.458520900804	824.842970196177	334.648309637752	316.433189500743	597.504542325545	1175.45774843774	996.240518854908	570.161230624495	578.715212867298	673.518127637484	2
566.041259386722	152.588350629716	579.266408252447	834.432398449552	337.851041635473	320.741470961398	590.112132642529	1180.95152957673	995.896090540514	573.481946420177	581.994786187306	672.640978958192	2
554.212135024198	131.043831258177	562.832326731792	838.017732950401	326.9323924408	318.670429394127	584.839307321255	1181.00748962281	976.496532226524	610.313969482892	576.84116710808	664.641376343942	2
575.101746077968	154.379064644996	579.21651237872	843.081739675114	344.737886480397	323.955374400765	588.613088644069	1183.51529509668	996.563673380306	583.085112446363	577.357212452109	658.198183669713	2
561.533651336524	152.801403467438	583.84388143916	815.904070612121	339.521863198437	319.502636149951	595.761409140213	1161.67273900945	993.117550899469	568.033186481495	579.393108649588	668.252205303982	2
329.756891388516	561.216256906413	1020.15998579203	454.659070457997	192.811844554524	417.252430288905	336.170874006672	869.394766566315	1449.45171843571	711.408002768666	677.504863060465	228.074614335789	3
318.918907473536	585.880435972918	1042.14449999824	468.379519100485	151.728122993459	454.517809557731	369.13799925602	876.576318569744	1448.50615496771	738.730619250114	671.255651086188	222.566693048076	3
343.339649317718	557.63791159646	1017.59586400743	450.00619105665	201.715018561793	412.895969251026	360.388153682053	863.670332699738	1448.3784435182	722.75194857836	688.442773365833	224.610622406592	3
337.408871035334	563.744301925935	1024.55808979783	460.761980214922	194.440188831103	415.0013390845	364.258886264028	875.33639911845	1450.74927983534	722.465973045823	688.118928142836	228.533520507702	3
329.550610535227	564.614738768823	1026.65427419742	465.188529719806	194.753038241661	415.040157950851	362.619208082287	883.78110700752	1447.63719189313	712.760889908986	676.399510706355	229.399210751519	3
211.562905904191	597.752319523343	1049.57638458519	456.959842954277	272.562306907394	473.195136180974	363.672204282387	841.703737710397	1449.38107320456	696.217032928315	705.880865941506	305.46915919396	3
207.307773432073	611.045423688911	1062.70433271327	455.740876069365	265.282152217239	474.125868182761	365.286364333251	835.119237186575	1462.14358943571	700.165658593185	698.35878234039	293.922757792432	3
214.723397722939	602.99291879937	1057.13214597283	454.404050752035	258.295444857745	462.856494673639	364.215286057355	832.416028457314	1459.19799458816	697.512760679652	706.79236339014	281.276135205893	3
220.60825728023	612.086099149651	1065.838103401	458.360402802617	269.497780386574	473.441031421884	364.064161089481	835.955614802598	1460.87489946577	705.16152656385	698.323552194944	282.026919332474	3
225.490096452009	630.585132158579	1086.79850084091	461.527550483388	252.16903364159	467.49954615131	364.161434385988	840.041919164868	1490.66730064919	723.539619715761	705.285305002531	252.095422315123	3
469.981183208603	694.349750045352	1171.586659481	799.27477305821	277.606098078403	477.678958095804	301.452925282408	1168.57947798252	1502.57262841523	614.822362239677	549.160730115946	167.350067611531	3
471.412951012154	705.158960996081	1175.91624080274	824.577288436337	289.336379626045	486.04086724021	297.764994660259	1193.76448278921	1510.67949644836	573.388350889246	536.030282632358	159.781620182256	3
515.53500941152	691.439930768288	1165.82101088586	818.239726826095	310.704418115612	482.038821006031	311.14078187847	1182.88558347567	1497.63970474271	666.033959743711	567.412027208028	188.759518923665	3
547.913318137243	680.291825076799	1161.73030541564	876.870772624122	345.506652993961	475.04442966892	295.150741402939	1240.95474689731	1496.20524297151	638.23226094859	565.236467898524	195.148163851907	3
526.889627997594	666.597663758951	1143.97469622489	829.617563304358	317.172204805302	481.607879338578	314.957441189674	1193.3937713629	1476.03936452043	674.927125805927	573.788921007094	221.230340667525	3
617.003355987024	166.974827468525	586.907337935646	1050.11191324578	441.040020094489	261.096929081999	387.533970937921	1450.29052892647	993.612723213872	590.697942772525	488.298186923699	615.278167834279	4
609.207081549892	183.573673572844	625.131725418802	945.953188619841	429.812760562054	261.635900103	295.045191485704	1304.40324396498	1032.15163353012	595.776996919497	487.417114033597	594.945104228473	4
616.305921087295	179.618976265976	613.201427323742	1088.73136213884	448.90030506896	256.899036791646	419.80113715267	1476.18533635052	1021.06987430208	600.731279713327	484.659081062511	602.321854897019	4
620.159645955823	181.249091606994	620.642046018199	1108.41349442541	451.368926702061	261.959002494093	407.99564656158	1520.36450604744	1025.9034719161	597.085984489508	482.518816096622	595.80022242478	4
617.157850174699	158.256054612062	586.437567976932	1016.04283742216	442.241135846518	259.11842189235	393.406551120828	1461.90432597248	996.379643456447	595.409776944376	480.624701103154	613.321783765765	4
612.600422984873	174.563612421229	596.234004986187	957.335115053951	446.238819945581	269.733983211546	365.749502316378	1335.23047134151	1000.4925860047	577.332614328939	439.240658491911	615.977805687576	4
617.138705479362	176.501150122882	575.056588900162	1004.55417019335	451.803484420973	268.484167199301	357.444248417129	1361.19886740134	997.839410709176	581.106912709344	435.593508935945	619.036268481608	4
609.41743682302	153.452864200744	563.86618434779	1007.43549160121	452.2252028892	268.955719159469	375.326353357076	1377.59495592552	973.67814346056	581.645778952932	438.744338213918	633.56354903614	4
577.119033325848	141.418649072237	623.358481707857	982.908477214672	440.682352344306	255.210755935625	391.175060758266	1432.31356056112	912.40382765432	570.389116992453	432.904857843856	616.596895407811	4
586.951508530171	135.047915299313	617.662546963649	993.412681236613	451.105732624567	258.50494723492	399.818433870603	1443.01082406034	905.54402238964	585.002995831137	430.912591806385	621.835135688341	4
581.005993215579	142.477731789365	622.866832320731	990.60152452969	442.606665294843	253.56112216014	393.752865990496	1439.88802357253	913.786960204127	573.715958441868	429.081357961207	616.135147066422	4
551.660131667057	119.137126209361	552.004612052132	957.591728722398	393.136231692793	267.072307481157	423.439608474989	1339.97460362108	951.063016108478	571.615741931241	496.933114453104	641.89744745115	4
557.14141864164	188.791678859947	521.476673244398	961.745164909606	399.566578618458	264.64645652593	421.981054416053	1344.53774033171	927.759901681843	512.800713616873	497.310065121817	665.249877755382	4
548.917509997291	188.428536504103	516.969162785812	958.527625434218	392.959773184616	262.467067344634	468.44196662478	1419.35484950782	924.951278419421	510.639131011341	501.737723110408	669.307580217394	4
627.806387459485	146.439730671819	542.699933115927	1135.59157856533	453.725150276177	251.541138056722	389.227346630352	1520.84716330594	937.233964977203	643.94740564203	503.735114677427	680.132481934036	4
567.414452410411	171.473445221808	578.097072757783	1039.21427117727	464.157312425798	241.416848114265	450.251335992574	1402.16296356784	974.67105057168	599.134357535266	275.577928063516	675.769347089762	5
568.54537379651	171.121208516018	578.226393520466	1038.42764951013	468.261761154585	240.698018428085	451.631902462743	1400.86339985223	978.040511638949	595.226250437131	277.432452070236	665.561864152754	5
